method,image,text,vdrop,vincr,tdrop,tincr
m2ib,/media/crk/vol3/rt/coco/val2017/000000336628.jpg,A man in dinosaur covered clown suit talking on a phone on a trolley,0.7073394954204559,0.0,0.014784932136535645,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000336628.jpg,A man in dinosaur covered clown suit talking on a phone on a trolley,1.2209637090563774,0.0,2.8581274673342705,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000336628.jpg,A man in dinosaur covered clown suit talking on a phone on a trolley,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000336628.jpg,A man in dinosaur covered clown suit talking on a phone on a trolley,0.0,100.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000126107.jpg,A bird that is flying over the sand.,0.516403466463089,0.0,0.047238171100616455,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000126107.jpg,A bird that is flying over the sand.,0.0,100.0,0.038496777415275574,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000126107.jpg,A bird that is flying over the sand.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000126107.jpg,A bird that is flying over the sand.,0.0,100.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000263644.jpg,The antique bed has elaborate wood decoration on the frame..,0.0,100.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000263644.jpg,The antique bed has elaborate wood decoration on the frame..,0.0,100.0,0.0,100.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000263644.jpg,The antique bed has elaborate wood decoration on the frame..,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000263644.jpg,The antique bed has elaborate wood decoration on the frame..,0.0,100.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000491497.jpg,A fluffy white chair that faces away fro a television.,0.0,100.0,0.01985151320695877,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000491497.jpg,A fluffy white chair that faces away fro a television.,0.0,100.0,0.07247896865010262,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000491497.jpg,A fluffy white chair that faces away fro a television.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000491497.jpg,A fluffy white chair that faces away fro a television.,0.0,100.0,0.016782712191343307,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000060507.jpg,A batter at a game playing in a baseball game.,1.7682243138551712,0.0,0.043702125549316406,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000060507.jpg,A batter at a game playing in a baseball game.,1.50563083589077,0.0,0.03741011023521423,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000060507.jpg,A batter at a game playing in a baseball game.,1.5171680599451065,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000060507.jpg,A batter at a game playing in a baseball game.,3.240323066711426,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000017379.jpg,a flat screen TV embedded in a restroom mirror.,2.7625972405076027,0.0,2.14247927069664,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000017379.jpg,a flat screen TV embedded in a restroom mirror.,3.4907564520835876,0.0,0.10275319218635559,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000017379.jpg,a flat screen TV embedded in a restroom mirror.,1.941814087331295,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000017379.jpg,a flat screen TV embedded in a restroom mirror.,1.8550178036093712,0.0,0.01463964581489563,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000300341.jpg,Two college age boys playing Wii while others look on ,0.0,100.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000300341.jpg,Two college age boys playing Wii while others look on ,0.0,100.0,0.4263014532625675,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000300341.jpg,Two college age boys playing Wii while others look on ,0.10499861091375351,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000300341.jpg,Two college age boys playing Wii while others look on ,0.0,100.0,0.08857110515236855,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000085157.jpg,A group of people are seated around a dining table.,0.0,100.0,1.8902286887168884,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000085157.jpg,A group of people are seated around a dining table.,0.0,100.0,1.8878834322094917,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000085157.jpg,A group of people are seated around a dining table.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000085157.jpg,A group of people are seated around a dining table.,0.20465105772018433,0.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000022479.jpg,The skateboarder wears headphones while jumping to grab his board.,1.725579984486103,0.0,0.9399653412401676,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000022479.jpg,The skateboarder wears headphones while jumping to grab his board.,2.924191951751709,0.0,0.9233158081769943,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000022479.jpg,The skateboarder wears headphones while jumping to grab his board.,3.9755336940288544,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000022479.jpg,The skateboarder wears headphones while jumping to grab his board.,3.588484972715378,0.0,0.6937803700566292,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000262440.jpg,"A bathroom with a toilet, sink, bath tub, and a small cabinet.",0.3244517371058464,0.0,0.07315902039408684,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000262440.jpg,"A bathroom with a toilet, sink, bath tub, and a small cabinet.",1.0791823267936707,0.0,1.7482943832874298,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000262440.jpg,"A bathroom with a toilet, sink, bath tub, and a small cabinet.",0.9865120053291321,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000262440.jpg,"A bathroom with a toilet, sink, bath tub, and a small cabinet.",1.2809919193387032,0.0,1.6770083457231522,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000521717.jpg,A woman on a tennis court is swinging a racquet.,0.0,100.0,0.36102570593357086,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000521717.jpg,A woman on a tennis court is swinging a racquet.,0.0,100.0,0.0,100.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000521717.jpg,A woman on a tennis court is swinging a racquet.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000521717.jpg,A woman on a tennis court is swinging a racquet.,0.5933068692684174,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000466339.jpg,A wooden door in front of an entrance next to a black cat.,0.16622180119156837,0.0,0.7980771362781525,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000466339.jpg,A wooden door in front of an entrance next to a black cat.,0.0,100.0,0.8342559449374676,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000466339.jpg,A wooden door in front of an entrance next to a black cat.,0.04385039210319519,0.0,0.0,100.0
fusion,/media/crk/vol3/rt/coco/val2017/000000466339.jpg,A wooden door in front of an entrance next to a black cat.,1.3189108110964298,0.0,0.0,100.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000507797.jpg,Two buses parked next to each other in front of a building.,2.0781274884939194,0.0,0.0015953555703163147,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000507797.jpg,Two buses parked next to each other in front of a building.,4.355379939079285,0.0,0.46094954013824463,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000507797.jpg,Two buses parked next to each other in front of a building.,5.486766621470451,0.0,1.2439588084816933,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000507797.jpg,Two buses parked next to each other in front of a building.,5.337850004434586,0.0,0.0015953555703163147,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000123480.jpg,A man taking a selfie while brushing his teeth and looking in the mirror ,0.0,100.0,0.027110613882541656,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000123480.jpg,A man taking a selfie while brushing his teeth and looking in the mirror ,0.0,100.0,0.8858509361743927,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000123480.jpg,A man taking a selfie while brushing his teeth and looking in the mirror ,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000123480.jpg,A man taking a selfie while brushing his teeth and looking in the mirror ,0.0,100.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000274708.jpg,Several people in skis standing on a snow covered incline.,2.668098732829094,0.0,0.12301178649067879,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000274708.jpg,Several people in skis standing on a snow covered incline.,1.6573172062635422,0.0,0.20039808005094528,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000274708.jpg,Several people in skis standing on a snow covered incline.,1.8183467909693718,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000274708.jpg,Several people in skis standing on a snow covered incline.,0.8737553842365742,0.0,0.24931514635682106,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000459500.jpg,A clock between two bronze flamingo statues on a black box.,0.0,100.0,2.008076012134552,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000459500.jpg,A clock between two bronze flamingo statues on a black box.,0.9173991158604622,0.0,0.21536238491535187,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000459500.jpg,A clock between two bronze flamingo statues on a black box.,1.0534271597862244,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000459500.jpg,A clock between two bronze flamingo statues on a black box.,0.8404366672039032,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000458410.jpg,A living room with an old fashioned TV and a couch.,2.703862078487873,0.0,0.9932847693562508,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000458410.jpg,A living room with an old fashioned TV and a couch.,2.7023810893297195,0.0,1.049171295017004,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000458410.jpg,A living room with an old fashioned TV and a couch.,1.8927382305264473,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000458410.jpg,A living room with an old fashioned TV and a couch.,3.7970542907714844,0.0,0.9240582585334778,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000307074.jpg,A traffic light hanging over a road at a cross walk.,1.0208792984485626,0.0,0.04609962925314903,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000307074.jpg,A traffic light hanging over a road at a cross walk.,0.9836692363023758,0.0,2.996985986828804,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000307074.jpg,A traffic light hanging over a road at a cross walk.,1.1639684438705444,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000307074.jpg,A traffic light hanging over a road at a cross walk.,4.2131491005420685,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000558213.jpg,A skateboarder doing a trick in a yard surrounded by a chain fence.,2.1523557603359222,0.0,1.5463482588529587,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000558213.jpg,A skateboarder doing a trick in a yard surrounded by a chain fence.,3.0110150575637817,0.0,1.6257045790553093,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000558213.jpg,A skateboarder doing a trick in a yard surrounded by a chain fence.,3.592974692583084,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000558213.jpg,A skateboarder doing a trick in a yard surrounded by a chain fence.,4.595689475536346,0.0,1.477476954460144,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000430961.jpg,A baseball player preparing to throw a pitch during a game.,1.4260182157158852,0.0,1.1162953451275826,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000430961.jpg,A baseball player preparing to throw a pitch during a game.,0.5116276443004608,0.0,1.1612270027399063,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000430961.jpg,A baseball player preparing to throw a pitch during a game.,0.6463645026087761,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000430961.jpg,A baseball player preparing to throw a pitch during a game.,1.1994462460279465,0.0,0.023825839161872864,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000468632.jpg,A group of young men standing on top of a soccer field.,4.462214559316635,0.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000468632.jpg,A group of young men standing on top of a soccer field.,5.773262679576874,0.0,1.7708264291286469,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000468632.jpg,A group of young men standing on top of a soccer field.,6.507621705532074,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000468632.jpg,A group of young men standing on top of a soccer field.,6.526146084070206,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000157767.jpg,A group of men standing around a table of food in wooden room.,0.0,100.0,0.07475074380636215,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000157767.jpg,A group of men standing around a table of food in wooden room.,0.3202207386493683,0.0,0.2669515088200569,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000157767.jpg,A group of men standing around a table of food in wooden room.,0.4685398191213608,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000157767.jpg,A group of men standing around a table of food in wooden room.,0.0,100.0,0.026005692780017853,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000514914.jpg,a fancy bathroom with some tile walls ,0.0,100.0,0.012626871466636658,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000514914.jpg,a fancy bathroom with some tile walls ,0.0,100.0,0.019118189811706543,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000514914.jpg,a fancy bathroom with some tile walls ,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000514914.jpg,a fancy bathroom with some tile walls ,0.0,100.0,0.005357898771762848,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000440507.jpg,a blue suitcase some shoes and a wooden table,1.0059025138616562,0.0,0.3073373809456825,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000440507.jpg,a blue suitcase some shoes and a wooden table,0.9009242989122868,0.0,0.3918703645467758,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000440507.jpg,a blue suitcase some shoes and a wooden table,0.5067260935902596,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000440507.jpg,a blue suitcase some shoes and a wooden table,0.0,100.0,0.29008761048316956,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000289417.jpg,A boy standing on skis in the snow.,1.699322834610939,0.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000289417.jpg,A boy standing on skis in the snow.,2.536218985915184,0.0,0.2560039982199669,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000289417.jpg,A boy standing on skis in the snow.,2.1877724677324295,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000289417.jpg,A boy standing on skis in the snow.,2.398064360022545,0.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000361919.jpg,A group of people skiing down the side of a snow covered mountain.,0.0,100.0,0.25946274399757385,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000361919.jpg,A group of people skiing down the side of a snow covered mountain.,0.0,100.0,0.3133511170744896,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000361919.jpg,A group of people skiing down the side of a snow covered mountain.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000361919.jpg,A group of people skiing down the side of a snow covered mountain.,0.0,100.0,0.04142206162214279,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000234366.jpg,A clock tower in the middle of a town square.,0.0,100.0,0.0,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000234366.jpg,A clock tower in the middle of a town square.,0.0,100.0,0.28032660484313965,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000234366.jpg,A clock tower in the middle of a town square.,0.0,100.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000234366.jpg,A clock tower in the middle of a town square.,0.0,100.0,0.0,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000312213.jpg,A cat sitting by a laptop but staring at a person. ,0.0,100.0,0.0,100.0
lciba,/media/crk/vol3/rt/coco/val2017/000000312213.jpg,A cat sitting by a laptop but staring at a person. ,0.0,100.0,0.20367400720715523,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000312213.jpg,A cat sitting by a laptop but staring at a person. ,0.6855275481939316,0.0,0.0,0.0
fusion,/media/crk/vol3/rt/coco/val2017/000000312213.jpg,A cat sitting by a laptop but staring at a person. ,0.7163334637880325,0.0,0.0014800578355789185,0.0
m2ib,/media/crk/vol3/rt/coco/val2017/000000009914.jpg,"A plate of food which includes onions, tomato, lettuce, sauce, fries, and a sandwich.",1.9435744732618332,0.0,1.3707220554351807,0.0
lciba,/media/crk/vol3/rt/coco/val2017/000000009914.jpg,"A plate of food which includes onions, tomato, lettuce, sauce, fries, and a sandwich.",0.8883118629455566,0.0,0.779964029788971,0.0
libragrad,/media/crk/vol3/rt/coco/val2017/000000009914.jpg,"A plate of food which includes onions, tomato, lettuce, sauce, fries, and a sandwich.",0.8407972753047943,0.0,0.0,0.0
